order_id,order_date,customer_id,city,state,Age,Gender,category,sub_category,product_name,price,quantity,discount_pct,payment_mode,delivery_days,return_flag,rating,marketing_channel
OD1591,8/13/2025,C849,Nagpur,Karnataka,45,Male,Fashion,Decor,Prestige Cooker,69375,2,30,NetBanking,7,No,1,Ads
OD1592,8/14/2025,C552,Kolkata,Maharashtra,25,Male,Electronics,Accessories,Wall Clock,41143,3,0,NetBanking,4,No,5,Email
OD1593,8/15/2025,C303,Pune,Tamil Nadu,58,Female,Home,Kitchen,Boat Earphones,49163,1,15,COD,8,Yes,2,Organic
OD1594,8/16/2025,C317,Kolkata,Karnataka,56,Female,Fashion,Footwear,Nike Shoes,45702,3,40,Card,3,No,3,Email
OD1595,8/17/2025,C573,Nagpur,Delhi,18,Female,Electronics,Accessories,Boat Earphones,67176,2,15,UPI,8,Yes,4,Organic
OD1596,8/18/2025,C531,Hyderabad,Maharashtra,20,Male,Electronics,Mobile,HP Laptop,25924,1,40,COD,5,No,5,Referral
OD1597,8/19/2025,C440,Chennai,Maharashtra,30,Female,Home,Footwear,Nike Shoes,43313,2,5,NetBanking,6,No,5,Ads
OD1598,8/20/2025,C650,Nagpur,Maharashtra,45,Male,Home,Accessories,Office Chair,50145,1,5,UPI,6,Yes,3,Email
OD1599,8/21/2025,C711,Kolkata,Delhi,42,Male,Home,Clothing,Prestige Cooker,40383,1,20,Card,7,No,4,Organic
OD1600,8/22/2025,C388,Hyderabad,Delhi,50,Male,Fashion,Footwear,Prestige Cooker,69821,3,30,UPI,7,No,5,Referral
OD1601,8/23/2025,C353,Kolkata,Telangana,55,Male,Electronics,Footwear,Prestige Cooker,22149,1,20,NetBanking,5,No,5,Referral
OD1602,8/24/2025,C833,Jaipur,West Bengal,23,Male,Home,Laptop,Prestige Cooker,9689,2,5,COD,3,Yes,2,Organic
OD1603,8/25/2025,C456,Bangalore,Gujarat,49,Male,Fashion,Clothing,Women Kurti,38695,3,5,COD,8,No,2,Organic
OD1604,8/26/2025,C122,Ahmedabad,Karnataka,38,Male,Fashion,Mobile,Prestige Cooker,39948,2,15,NetBanking,9,No,1,Organic
OD1605,8/27/2025,C861,Mumbai,Telangana,33,Male,Fashion,Kitchen,Prestige Cooker,40160,1,5,COD,8,No,3,Ads
OD1606,8/28/2025,C621,Kolkata,Karnataka,38,Female,Home,Decor,Prestige Cooker,30208,2,10,NetBanking,2,No,4,Organic
OD1607,8/29/2025,C857,Mumbai,Gujarat,28,Male,Home,Furniture,Wall Clock,10442,2,40,COD,4,Yes,5,Organic
OD1608,8/30/2025,C936,Delhi,West Bengal,54,Female,Electronics,Accessories,Women Kurti,43739,1,0,COD,6,Yes,5,Ads
OD1609,8/31/2025,C199,Kolkata,Delhi,53,Male,Electronics,Laptop,Redmi Phone,46259,3,5,COD,4,No,1,Referral
OD1610,9/1/2025,C901,Bangalore,West Bengal,52,Male,Home,Accessories,Boat Earphones,21541,2,20,Card,2,Yes,5,Organic
OD1611,9/2/2025,C279,Mumbai,Delhi,36,Male,Fashion,Mobile,Boat Earphones,44393,1,30,Card,7,No,3,Email
OD1612,9/3/2025,C322,Nagpur,Gujarat,37,Male,Fashion,Decor,Nike Shoes,7368,3,40,NetBanking,8,No,1,Referral
OD1613,9/4/2025,C861,Kolkata,West Bengal,35,Female,Fashion,Mobile,Wall Clock,61577,3,40,Card,6,No,3,Email
OD1614,9/5/2025,C758,Pune,Telangana,58,Female,Electronics,Footwear,Men T-Shirt,57258,3,30,NetBanking,4,No,1,Organic
OD1615,9/6/2025,C541,Ahmedabad,Tamil Nadu,31,Male,Fashion,Furniture,Boat Earphones,44805,2,30,UPI,9,No,5,Ads
OD1616,9/7/2025,C707,Bangalore,Telangana,32,Male,Electronics,Mobile,Samsung Phone,55870,2,40,UPI,7,No,1,Ads
OD1617,9/8/2025,C868,Mumbai,Karnataka,48,Female,Electronics,Accessories,Men T-Shirt,21417,2,10,Card,2,Yes,2,Ads
OD1618,9/9/2025,C424,Bangalore,Telangana,18,Female,Fashion,Clothing,Prestige Cooker,28878,3,20,UPI,9,No,4,Organic
OD1619,9/10/2025,C615,Hyderabad,Gujarat,20,Female,Fashion,Clothing,Prestige Cooker,3461,2,10,UPI,4,No,5,Organic
OD1620,9/11/2025,C115,Ahmedabad,Maharashtra,33,Male,Home,Footwear,Women Kurti,14350,1,5,COD,9,No,4,Email
OD1621,9/12/2025,C891,Nagpur,Karnataka,40,Female,Home,Kitchen,Men T-Shirt,46246,2,0,COD,8,No,5,Ads
OD1622,9/13/2025,C435,Kolkata,West Bengal,28,Male,Fashion,Accessories,Samsung Phone,52848,2,30,NetBanking,3,Yes,4,Organic
OD1623,9/14/2025,C858,Kolkata,Karnataka,29,Male,Electronics,Accessories,Women Kurti,56855,3,20,UPI,9,No,2,Referral
OD1624,9/15/2025,C357,Kolkata,Tamil Nadu,27,Male,Electronics,Mobile,Nike Shoes,15244,2,30,NetBanking,7,No,4,Organic
OD1625,9/16/2025,C596,Ahmedabad,Delhi,49,Female,Electronics,Furniture,Men T-Shirt,6229,1,10,NetBanking,2,No,1,Organic
OD1626,9/17/2025,C995,Pune,West Bengal,33,Male,Electronics,Accessories,Wall Clock,14420,3,15,UPI,4,No,4,Referral
OD1627,9/18/2025,C259,Delhi,Rajasthan,25,Female,Electronics,Laptop,Prestige Cooker,19522,1,5,Card,8,No,5,Ads
OD1628,9/19/2025,C574,Chennai,Karnataka,55,Female,Home,Kitchen,Prestige Cooker,45848,3,0,UPI,3,No,3,Referral
OD1629,9/20/2025,C951,Jaipur,West Bengal,29,Male,Fashion,Mobile,HP Laptop,42478,3,5,COD,3,No,4,Ads
OD1630,9/21/2025,C763,Mumbai,West Bengal,41,Female,Home,Laptop,Women Kurti,23336,2,15,UPI,2,No,4,Referral
OD1631,9/22/2025,C789,Pune,West Bengal,45,Female,Electronics,Footwear,Redmi Phone,15496,1,0,Card,5,No,4,Email
OD1632,9/23/2025,C774,Nagpur,Delhi,25,Male,Electronics,Clothing,Redmi Phone,45538,3,15,NetBanking,8,Yes,5,Ads
OD1633,9/24/2025,C479,Mumbai,Rajasthan,45,Male,Electronics,Footwear,Women Kurti,21422,2,5,NetBanking,8,No,4,Organic
OD1634,9/25/2025,C644,Kolkata,Gujarat,53,Male,Electronics,Clothing,Wall Clock,9375,3,10,COD,6,No,5,Email
OD1635,9/26/2025,C790,Bangalore,Telangana,43,Male,Fashion,Footwear,Office Chair,61472,3,40,COD,2,No,5,Ads
OD1636,9/27/2025,C526,Nagpur,West Bengal,25,Female,Electronics,Accessories,Women Kurti,3386,3,5,COD,3,No,3,Ads
OD1637,9/28/2025,C712,Mumbai,Maharashtra,45,Female,Fashion,Laptop,Wall Clock,64222,3,5,NetBanking,3,No,1,Ads
OD1638,9/29/2025,C367,Kolkata,Gujarat,45,Female,Electronics,Clothing,Nike Shoes,42921,3,5,COD,9,Yes,5,Referral
OD1639,9/30/2025,C934,Mumbai,Tamil Nadu,54,Male,Fashion,Mobile,Prestige Cooker,51912,3,20,UPI,2,No,2,Ads
OD1640,10/1/2025,C676,Bangalore,Delhi,58,Male,Home,Laptop,Samsung Phone,3340,2,15,NetBanking,5,No,4,Organic
OD1641,10/2/2025,C516,Kolkata,Karnataka,53,Male,Electronics,Mobile,Office Chair,29255,3,15,Card,6,No,2,Ads
OD1642,10/3/2025,C267,Delhi,Delhi,44,Male,Fashion,Laptop,Men T-Shirt,10803,1,30,NetBanking,4,No,4,Organic
OD1643,10/4/2025,C941,Pune,Karnataka,34,Male,Home,Laptop,Office Chair,30840,2,15,UPI,2,Yes,3,Organic
OD1644,10/5/2025,C142,Hyderabad,Delhi,26,Male,Electronics,Footwear,Samsung Phone,5257,1,30,UPI,6,No,5,Organic
OD1645,10/6/2025,C655,Jaipur,Karnataka,50,Female,Electronics,Clothing,HP Laptop,17509,3,20,COD,8,No,1,Email
OD1646,10/7/2025,C384,Ahmedabad,West Bengal,37,Male,Electronics,Clothing,Prestige Cooker,61257,1,10,NetBanking,6,Yes,5,Organic
OD1647,10/8/2025,C496,Jaipur,Telangana,30,Female,Fashion,Furniture,Redmi Phone,32157,3,30,NetBanking,9,No,4,Referral
OD1648,10/9/2025,C111,Nagpur,Karnataka,45,Male,Fashion,Laptop,Wall Clock,49501,3,5,NetBanking,7,No,1,Ads
OD1649,10/10/2025,C706,Jaipur,Rajasthan,46,Male,Home,Accessories,Women Kurti,1874,2,10,Card,3,No,5,Referral
OD1650,10/11/2025,C401,Kolkata,Karnataka,30,Female,Fashion,Accessories,Women Kurti,22591,2,40,COD,9,No,1,Email
OD1651,10/12/2025,C997,Delhi,Maharashtra,52,Male,Fashion,Mobile,Redmi Phone,989,3,20,UPI,4,No,4,Ads
OD1652,10/13/2025,C352,Hyderabad,Karnataka,23,Male,Electronics,Mobile,Office Chair,4228,2,15,UPI,2,Yes,3,Organic
OD1653,10/14/2025,C598,Pune,Maharashtra,35,Male,Electronics,Footwear,Prestige Cooker,6473,1,30,COD,9,Yes,3,Ads
OD1654,10/15/2025,C853,Pune,Tamil Nadu,22,Female,Electronics,Laptop,Boat Earphones,21897,2,5,UPI,3,No,5,Email
OD1655,10/16/2025,C134,Bangalore,West Bengal,42,Male,Electronics,Mobile,Wall Clock,35149,2,0,UPI,7,No,2,Email
OD1656,10/17/2025,C826,Ahmedabad,Maharashtra,19,Female,Electronics,Mobile,Nike Shoes,21791,1,40,COD,9,No,4,Referral
OD1657,10/18/2025,C948,Mumbai,Telangana,27,Male,Electronics,Kitchen,Samsung Phone,3658,2,0,UPI,7,No,5,Ads
OD1658,10/19/2025,C189,Delhi,Gujarat,47,Male,Electronics,Laptop,Office Chair,63265,3,10,NetBanking,9,Yes,5,Ads
OD1659,10/20/2025,C875,Mumbai,West Bengal,22,Male,Home,Decor,Men T-Shirt,17564,1,15,Card,3,No,3,Ads
OD1660,10/21/2025,C704,Hyderabad,Maharashtra,50,Male,Home,Footwear,HP Laptop,22137,3,0,COD,5,Yes,1,Referral
OD1661,10/22/2025,C701,Jaipur,West Bengal,18,Female,Home,Mobile,Women Kurti,1572,1,10,Card,6,Yes,4,Email
OD1662,10/23/2025,C517,Pune,Rajasthan,35,Male,Home,Footwear,Office Chair,47010,3,20,UPI,2,No,1,Organic
OD1663,10/24/2025,C214,Hyderabad,West Bengal,49,Male,Electronics,Clothing,HP Laptop,29819,3,10,UPI,2,No,4,Ads
OD1664,10/25/2025,C716,Jaipur,West Bengal,28,Male,Home,Footwear,Samsung Phone,35423,2,40,NetBanking,2,No,2,Referral
OD1665,10/26/2025,C295,Pune,Tamil Nadu,38,Female,Electronics,Decor,Women Kurti,41233,3,10,COD,3,No,3,Referral
OD1666,10/27/2025,C925,Jaipur,Telangana,43,Female,Home,Accessories,Women Kurti,68615,2,40,UPI,8,Yes,2,Organic
OD1667,10/28/2025,C600,Ahmedabad,Delhi,42,Female,Fashion,Decor,Boat Earphones,40524,1,10,COD,5,Yes,5,Email
OD1668,10/29/2025,C725,Delhi,Delhi,39,Male,Home,Accessories,Office Chair,2658,3,5,COD,4,No,3,Ads
OD1669,10/30/2025,C592,Nagpur,Maharashtra,44,Male,Home,Footwear,Prestige Cooker,49439,3,10,COD,7,Yes,5,Ads
OD1670,10/31/2025,C174,Hyderabad,West Bengal,30,Female,Electronics,Accessories,Redmi Phone,15177,1,30,COD,3,No,2,Referral
OD1671,11/1/2025,C512,Hyderabad,Maharashtra,50,Female,Home,Clothing,Redmi Phone,61574,1,10,COD,8,Yes,4,Email
OD1672,11/2/2025,C475,Chennai,Tamil Nadu,51,Male,Fashion,Laptop,Nike Shoes,47703,3,5,Card,4,No,5,Ads
OD1673,11/3/2025,C519,Kolkata,Tamil Nadu,58,Female,Electronics,Accessories,Men T-Shirt,12520,1,5,NetBanking,7,Yes,1,Organic
OD1674,11/4/2025,C828,Ahmedabad,Karnataka,52,Male,Electronics,Accessories,HP Laptop,7271,2,20,COD,7,Yes,4,Email
OD1675,11/5/2025,C376,Ahmedabad,Rajasthan,18,Female,Home,Footwear,Office Chair,67662,1,40,Card,5,No,4,Email
OD1676,11/6/2025,C860,Mumbai,Tamil Nadu,38,Female,Electronics,Clothing,Wall Clock,23963,1,15,UPI,6,No,2,Referral
OD1677,11/7/2025,C775,Jaipur,Karnataka,23,Female,Electronics,Furniture,Men T-Shirt,51636,3,0,COD,2,Yes,2,Referral
OD1678,11/8/2025,C493,Kolkata,Telangana,45,Male,Electronics,Furniture,Boat Earphones,30731,2,0,UPI,9,No,3,Ads
OD1679,11/9/2025,C968,Delhi,Maharashtra,34,Female,Electronics,Furniture,Women Kurti,61996,1,10,COD,4,No,3,Referral
OD1680,11/10/2025,C556,Delhi,Gujarat,22,Female,Electronics,Furniture,Prestige Cooker,51947,2,20,Card,3,No,1,Email
OD1681,11/11/2025,C291,Ahmedabad,Telangana,48,Male,Electronics,Laptop,Office Chair,1400,2,10,Card,4,No,4,Ads
OD1682,11/12/2025,C838,Delhi,Tamil Nadu,22,Male,Fashion,Decor,Men T-Shirt,3380,2,0,Card,6,Yes,1,Ads
OD1683,11/13/2025,C788,Chennai,Telangana,55,Female,Home,Footwear,Men T-Shirt,30362,3,40,NetBanking,2,No,1,Email
OD1684,11/14/2025,C198,Hyderabad,Telangana,20,Male,Fashion,Footwear,Prestige Cooker,6121,1,40,UPI,4,No,2,Ads
OD1685,11/15/2025,C647,Bangalore,Rajasthan,40,Female,Electronics,Kitchen,Nike Shoes,1877,3,40,NetBanking,6,No,1,Organic
OD1686,11/16/2025,C195,Nagpur,Rajasthan,54,Male,Electronics,Clothing,HP Laptop,45700,1,5,COD,3,No,1,Organic
OD1687,11/17/2025,C763,Mumbai,Rajasthan,54,Female,Home,Furniture,HP Laptop,59750,1,15,UPI,5,No,5,Ads
OD1688,11/18/2025,C762,Jaipur,Telangana,27,Female,Fashion,Laptop,Men T-Shirt,39754,3,20,Card,8,No,3,Referral
OD1689,11/19/2025,C289,Nagpur,Tamil Nadu,27,Male,Home,Clothing,Samsung Phone,63711,2,5,UPI,7,No,3,Organic
OD1690,11/20/2025,C835,Jaipur,Gujarat,36,Male,Fashion,Furniture,Men T-Shirt,50709,2,15,Card,3,No,4,Ads
OD1691,11/21/2025,C136,Pune,West Bengal,34,Female,Electronics,Laptop,Men T-Shirt,22998,1,20,NetBanking,2,Yes,3,Organic
OD1692,11/22/2025,C879,Nagpur,Telangana,38,Male,Home,Clothing,Prestige Cooker,52127,3,20,NetBanking,7,No,4,Referral
OD1693,11/23/2025,C468,Bangalore,Karnataka,31,Male,Home,Footwear,Women Kurti,61859,2,0,Card,8,Yes,5,Email
OD1694,11/24/2025,C794,Ahmedabad,Tamil Nadu,26,Female,Electronics,Footwear,Prestige Cooker,5102,2,5,Card,3,No,3,Ads
OD1695,11/25/2025,C624,Chennai,Telangana,18,Male,Home,Decor,Office Chair,13131,1,20,COD,9,No,5,Ads
OD1696,11/26/2025,C378,Hyderabad,Gujarat,30,Male,Fashion,Mobile,Men T-Shirt,31106,1,30,NetBanking,3,No,3,Ads
OD1697,11/27/2025,C316,Hyderabad,West Bengal,21,Male,Fashion,Decor,HP Laptop,66255,3,40,NetBanking,3,No,3,Ads
OD1698,11/28/2025,C966,Chennai,Rajasthan,18,Female,Fashion,Accessories,Wall Clock,47493,1,20,COD,9,Yes,5,Ads
OD1699,11/29/2025,C972,Kolkata,Tamil Nadu,57,Female,Fashion,Decor,HP Laptop,63881,2,15,NetBanking,3,Yes,1,Ads
OD1700,11/30/2025,C897,Pune,Delhi,49,Female,Electronics,Furniture,Redmi Phone,56843,2,0,Card,7,No,1,Referral
OD1701,12/1/2025,C372,Jaipur,West Bengal,51,Male,Home,Kitchen,Nike Shoes,54274,2,10,UPI,2,Yes,1,Email
OD1702,12/2/2025,C980,Bangalore,Karnataka,45,Female,Fashion,Clothing,Boat Earphones,7848,2,40,UPI,8,No,1,Referral
OD1703,12/3/2025,C161,Delhi,Telangana,48,Male,Electronics,Kitchen,Office Chair,27963,3,0,NetBanking,6,No,3,Referral
OD1704,12/4/2025,C695,Nagpur,Gujarat,25,Male,Home,Mobile,Office Chair,43123,3,10,COD,4,No,2,Email
OD1705,12/5/2025,C979,Pune,Delhi,56,Male,Home,Accessories,Nike Shoes,37843,1,5,Card,9,No,5,Referral
OD1706,12/6/2025,C828,Nagpur,Gujarat,43,Female,Electronics,Clothing,Wall Clock,24798,1,5,UPI,5,No,2,Organic
OD1707,12/7/2025,C441,Bangalore,Delhi,51,Male,Electronics,Laptop,Boat Earphones,48474,1,20,Card,9,No,2,Referral
OD1708,12/8/2025,C496,Mumbai,Tamil Nadu,20,Male,Fashion,Furniture,Women Kurti,1961,3,30,NetBanking,8,No,4,Ads
OD1709,12/9/2025,C798,Mumbai,Delhi,29,Female,Home,Accessories,Men T-Shirt,41080,2,5,NetBanking,4,No,1,Organic
OD1710,12/10/2025,C118,Pune,Karnataka,18,Male,Home,Footwear,Boat Earphones,14674,1,20,UPI,4,No,3,Organic
OD1711,12/11/2025,C276,Ahmedabad,Karnataka,22,Female,Electronics,Mobile,Wall Clock,6690,2,40,NetBanking,5,Yes,1,Email
OD1712,12/12/2025,C711,Bangalore,Maharashtra,47,Male,Home,Accessories,Samsung Phone,67036,1,0,COD,8,Yes,1,Referral
OD1713,12/13/2025,C495,Bangalore,Karnataka,47,Male,Fashion,Furniture,Redmi Phone,48144,1,5,NetBanking,7,No,2,Referral
OD1714,12/14/2025,C544,Chennai,West Bengal,34,Male,Home,Decor,Boat Earphones,23782,1,0,NetBanking,2,No,4,Organic
OD1715,12/15/2025,C332,Ahmedabad,Delhi,40,Male,Electronics,Accessories,Boat Earphones,59622,1,0,NetBanking,5,No,1,Referral
OD1716,12/16/2025,C175,Jaipur,Karnataka,32,Female,Electronics,Decor,Redmi Phone,30523,1,30,Card,2,No,5,Referral
OD1717,12/17/2025,C364,Jaipur,Tamil Nadu,54,Male,Fashion,Furniture,Men T-Shirt,50129,2,5,Card,7,No,5,Email
OD1718,12/18/2025,C554,Delhi,Gujarat,38,Female,Fashion,Footwear,Boat Earphones,31233,1,0,UPI,4,No,1,Organic
OD1719,12/19/2025,C895,Hyderabad,Rajasthan,31,Male,Home,Clothing,Redmi Phone,1014,2,30,UPI,2,No,2,Ads
OD1720,12/20/2025,C817,Mumbai,Gujarat,19,Female,Home,Laptop,Redmi Phone,67226,3,30,UPI,7,No,2,Organic
OD1721,12/21/2025,C834,Jaipur,Maharashtra,28,Male,Electronics,Footwear,Redmi Phone,46715,1,5,NetBanking,7,No,3,Email
OD1722,12/22/2025,C483,Ahmedabad,Gujarat,56,Female,Fashion,Decor,Prestige Cooker,59254,2,30,Card,6,No,4,Email
OD1723,12/23/2025,C663,Bangalore,Delhi,55,Male,Fashion,Decor,Wall Clock,28355,3,5,COD,5,No,2,Email
OD1724,12/24/2025,C950,Jaipur,Maharashtra,51,Male,Fashion,Laptop,Prestige Cooker,24661,3,5,NetBanking,6,No,3,Referral
OD1725,12/25/2025,C605,Bangalore,Delhi,55,Female,Home,Clothing,Samsung Phone,6507,3,10,NetBanking,9,No,5,Organic
OD1726,12/26/2025,C466,Jaipur,Tamil Nadu,51,Female,Fashion,Accessories,Women Kurti,8486,2,0,NetBanking,4,Yes,5,Referral
OD1727,12/27/2025,C243,Mumbai,Maharashtra,35,Male,Electronics,Laptop,Prestige Cooker,63031,1,15,COD,5,No,5,Referral
OD1728,12/28/2025,C984,Nagpur,Telangana,47,Male,Electronics,Mobile,Prestige Cooker,3831,1,5,UPI,4,No,1,Organic
OD1729,12/29/2025,C168,Jaipur,West Bengal,32,Female,Home,Mobile,Wall Clock,66822,2,0,COD,6,No,4,Email
OD1730,12/30/2025,C198,Ahmedabad,West Bengal,44,Female,Home,Furniture,Women Kurti,39489,1,40,UPI,8,No,3,Ads
OD1731,12/31/2025,C495,Jaipur,Delhi,51,Female,Fashion,Footwear,Nike Shoes,10372,2,30,COD,7,No,4,Ads
OD1732,1/1/2026,C124,Hyderabad,Gujarat,55,Female,Home,Decor,Redmi Phone,36943,1,20,Card,4,No,1,Organic
OD1733,1/2/2026,C990,Mumbai,Rajasthan,50,Female,Electronics,Clothing,Office Chair,35839,3,5,NetBanking,5,No,3,Organic
OD1734,1/3/2026,C568,Ahmedabad,Rajasthan,41,Male,Fashion,Furniture,Women Kurti,5532,1,30,NetBanking,9,No,3,Email
OD1735,1/4/2026,C583,Chennai,Telangana,32,Female,Electronics,Footwear,Samsung Phone,16188,2,30,NetBanking,5,No,2,Organic
OD1736,1/5/2026,C664,Ahmedabad,Maharashtra,47,Male,Fashion,Footwear,Men T-Shirt,565,2,30,UPI,4,No,4,Organic
OD1737,1/6/2026,C250,Hyderabad,Telangana,59,Female,Home,Furniture,Samsung Phone,45745,3,30,COD,5,No,4,Email
OD1738,1/7/2026,C243,Nagpur,Telangana,34,Male,Fashion,Kitchen,Redmi Phone,8032,2,30,Card,9,No,2,Email
OD1739,1/8/2026,C668,Mumbai,Gujarat,22,Male,Fashion,Footwear,Women Kurti,60157,1,5,COD,7,No,5,Referral
OD1740,1/9/2026,C138,Chennai,Rajasthan,46,Male,Electronics,Kitchen,Samsung Phone,38997,1,40,NetBanking,8,No,1,Organic
OD1741,1/10/2026,C208,Hyderabad,Maharashtra,21,Female,Electronics,Mobile,Samsung Phone,12271,3,15,Card,7,No,4,Ads
OD1742,1/11/2026,C792,Hyderabad,Tamil Nadu,27,Male,Fashion,Mobile,Nike Shoes,49535,2,10,Card,5,No,2,Organic
OD1743,1/12/2026,C141,Pune,Gujarat,34,Female,Home,Footwear,Nike Shoes,59030,3,30,NetBanking,9,No,3,Ads
OD1744,1/13/2026,C285,Mumbai,Telangana,27,Female,Home,Mobile,Women Kurti,13439,1,30,COD,9,No,2,Ads
OD1745,1/14/2026,C497,Ahmedabad,Telangana,34,Male,Electronics,Clothing,Redmi Phone,17431,3,10,NetBanking,4,No,5,Ads
OD1746,1/15/2026,C322,Bangalore,Tamil Nadu,37,Male,Home,Kitchen,Prestige Cooker,57326,2,40,COD,6,Yes,1,Referral
OD1747,1/16/2026,C733,Nagpur,Telangana,41,Female,Electronics,Kitchen,HP Laptop,61930,3,40,Card,5,Yes,5,Email
OD1748,1/17/2026,C232,Bangalore,Telangana,22,Male,Home,Footwear,Boat Earphones,25147,2,5,Card,5,No,3,Email
OD1749,1/18/2026,C262,Ahmedabad,Telangana,51,Female,Fashion,Mobile,Office Chair,33465,2,0,NetBanking,5,No,3,Referral
OD1750,1/19/2026,C314,Ahmedabad,West Bengal,23,Female,Electronics,Laptop,Boat Earphones,28276,1,20,Card,5,Yes,3,Email
OD1751,1/20/2026,C832,Mumbai,Gujarat,19,Female,Electronics,Decor,Wall Clock,33066,1,20,UPI,4,No,3,Referral
OD1752,1/21/2026,C334,Ahmedabad,Karnataka,30,Female,Fashion,Furniture,Nike Shoes,17673,1,0,Card,6,No,2,Organic
OD1753,1/22/2026,C942,Pune,Gujarat,60,Male,Electronics,Furniture,Women Kurti,43097,2,5,UPI,6,No,3,Referral
OD1754,1/23/2026,C757,Chennai,Tamil Nadu,60,Male,Home,Kitchen,Boat Earphones,59698,3,20,Card,2,No,3,Email
OD1755,1/24/2026,C850,Ahmedabad,Telangana,28,Male,Home,Footwear,Redmi Phone,14297,2,40,NetBanking,5,No,2,Email
OD1756,1/25/2026,C687,Bangalore,Gujarat,40,Female,Electronics,Footwear,Office Chair,65863,1,10,NetBanking,5,No,3,Organic
OD1757,1/26/2026,C108,Ahmedabad,West Bengal,33,Female,Home,Clothing,Boat Earphones,18057,1,0,UPI,2,No,5,Referral
OD1758,1/27/2026,C173,Pune,Rajasthan,48,Female,Electronics,Accessories,Office Chair,61583,3,40,NetBanking,6,Yes,5,Organic
OD1759,1/28/2026,C591,Jaipur,Tamil Nadu,28,Female,Fashion,Decor,Men T-Shirt,44736,1,15,Card,9,No,4,Ads
OD1760,1/29/2026,C352,Jaipur,Delhi,33,Female,Electronics,Accessories,Redmi Phone,65996,1,5,Card,9,No,5,Referral
OD1761,1/30/2026,C329,Hyderabad,Gujarat,25,Male,Fashion,Kitchen,HP Laptop,677,1,0,NetBanking,3,Yes,1,Organic
OD1762,1/31/2026,C618,Nagpur,Delhi,21,Male,Home,Furniture,Samsung Phone,17617,3,20,Card,7,No,1,Organic
OD1763,2/1/2026,C273,Delhi,Telangana,57,Male,Fashion,Clothing,Office Chair,23115,2,5,COD,3,No,1,Email
OD1764,2/2/2026,C752,Chennai,West Bengal,21,Male,Home,Clothing,Redmi Phone,1297,1,10,COD,6,No,2,Referral
OD1765,2/3/2026,C267,Kolkata,West Bengal,42,Female,Electronics,Clothing,Office Chair,8100,3,5,Card,8,No,5,Ads
OD1766,2/4/2026,C269,Hyderabad,Gujarat,20,Male,Home,Kitchen,Office Chair,25862,1,5,NetBanking,5,No,1,Ads
OD1767,2/5/2026,C492,Nagpur,Tamil Nadu,49,Female,Electronics,Accessories,Prestige Cooker,3294,3,10,UPI,3,No,4,Referral
OD1768,2/6/2026,C894,Jaipur,Tamil Nadu,20,Female,Electronics,Furniture,Prestige Cooker,45763,1,30,NetBanking,4,No,2,Referral
OD1769,2/7/2026,C733,Bangalore,West Bengal,44,Male,Fashion,Clothing,Redmi Phone,3583,3,10,UPI,9,No,4,Organic
OD1770,2/8/2026,C293,Kolkata,Tamil Nadu,46,Female,Fashion,Furniture,Prestige Cooker,1230,1,40,NetBanking,4,Yes,5,Email
OD1771,2/9/2026,C616,Nagpur,West Bengal,49,Male,Fashion,Mobile,Wall Clock,1628,2,5,Card,2,No,3,Email
OD1772,2/10/2026,C128,Nagpur,Gujarat,36,Female,Fashion,Footwear,HP Laptop,28521,1,10,COD,6,No,4,Email
OD1773,2/11/2026,C264,Hyderabad,Karnataka,38,Male,Home,Footwear,Women Kurti,2104,3,30,NetBanking,6,No,3,Referral
OD1774,2/12/2026,C521,Kolkata,West Bengal,22,Male,Home,Furniture,Redmi Phone,44629,1,40,UPI,3,No,2,Email
OD1775,2/13/2026,C438,Mumbai,Delhi,35,Female,Home,Laptop,Redmi Phone,29764,2,0,COD,5,No,4,Organic
OD1776,2/14/2026,C747,Delhi,Tamil Nadu,45,Male,Electronics,Laptop,Wall Clock,32829,1,10,UPI,6,No,4,Referral
OD1777,2/15/2026,C595,Mumbai,West Bengal,59,Male,Home,Kitchen,Nike Shoes,68968,3,10,Card,3,No,2,Referral
OD1778,2/16/2026,C464,Kolkata,West Bengal,39,Male,Home,Kitchen,Nike Shoes,15686,3,5,COD,3,Yes,2,Email
OD1779,2/17/2026,C932,Mumbai,Gujarat,38,Female,Home,Footwear,Prestige Cooker,26290,2,40,UPI,7,No,1,Ads
OD1780,2/18/2026,C441,Pune,Tamil Nadu,23,Female,Fashion,Mobile,Women Kurti,40366,3,0,NetBanking,7,No,5,Ads
OD1781,2/19/2026,C599,Jaipur,Karnataka,18,Female,Home,Decor,Prestige Cooker,1392,1,15,Card,6,No,4,Organic
OD1782,2/20/2026,C756,Pune,Gujarat,22,Male,Electronics,Accessories,Men T-Shirt,20272,1,15,Card,3,Yes,4,Email
OD1783,2/21/2026,C610,Ahmedabad,Karnataka,58,Female,Fashion,Accessories,Men T-Shirt,4738,1,20,Card,2,No,2,Email
OD1784,2/22/2026,C426,Mumbai,Rajasthan,29,Male,Electronics,Kitchen,Samsung Phone,21362,3,10,NetBanking,2,Yes,2,Referral
OD1785,2/23/2026,C316,Ahmedabad,Gujarat,43,Female,Home,Mobile,Men T-Shirt,51914,1,10,NetBanking,7,No,5,Referral
OD1786,2/24/2026,C400,Bangalore,Tamil Nadu,51,Female,Fashion,Kitchen,Nike Shoes,69467,1,0,COD,6,No,2,Email
