order_id,order_date,Month,customer_id,city,state,Age,Age Group,Gender,category,sub_category,product_name,price,quantity,discount_pct,payment_mode,delivery_days,return_flag,rating,marketing_channel
OD1539,6/22/2025,June,C735,Delhi,Rajasthan,40,Adult,Male,Electronics,Footwear,Wall Clock,9030,1,5,UPI,4,No,2,Ads
OD1540,6/23/2025,June,C205,Delhi,Karnataka,33,Young Adult,Male,Home,Accessories,Samsung Phone,37537,1,0,Card,2,No,5,Referral
OD1541,6/24/2025,June,C769,Bangalore,West Bengal,56,Senior,Male,Electronics,Footwear,Nike Shoes,43173,1,0,Card,7,No,5,Email
OD1542,6/25/2025,June,C758,Bangalore,West Bengal,59,Senior,Female,Home,Laptop,Redmi Phone,30330,1,30,NetBanking,8,No,5,Organic
OD1543,6/26/2025,June,C756,Delhi,Maharashtra,56,Senior,Female,Fashion,Mobile,Men T-Shirt,57673,2,20,COD,5,Yes,5,Ads
OD1544,6/27/2025,June,C219,Pune,Gujarat,31,Young Adult,Female,Fashion,Accessories,Samsung Phone,11778,2,15,UPI,3,No,4,Referral
OD1545,6/28/2025,June,C930,Mumbai,Rajasthan,48,Adult,Female,Electronics,Accessories,Boat Earphones,38719,3,40,UPI,3,No,1,Email
OD1546,6/29/2025,June,C886,Jaipur,Telangana,22,Young Adult,Female,Home,Footwear,Men T-Shirt,61109,1,30,UPI,4,No,4,Email
OD1547,6/30/2025,June,C703,Nagpur,Maharashtra,52,Adult,Male,Fashion,Decor,Wall Clock,53218,2,0,NetBanking,3,No,5,Email
OD1548,7/1/2025,July,C157,Mumbai,Rajasthan,40,Adult,Male,Electronics,Laptop,Prestige Cooker,53550,2,15,UPI,7,No,3,Referral
OD1549,7/2/2025,July,C445,Hyderabad,Telangana,46,Adult,Male,Electronics,Laptop,Prestige Cooker,57151,2,15,COD,7,Yes,4,Ads
OD1550,7/3/2025,July,C840,Jaipur,Rajasthan,60,Senior,Male,Fashion,Furniture,Men T-Shirt,66023,1,20,Card,7,No,5,Email
OD1551,7/4/2025,July,C573,Jaipur,Telangana,28,Young Adult,Male,Fashion,Decor,Boat Earphones,6969,3,15,NetBanking,3,No,5,Referral
OD1552,7/5/2025,July,C216,Ahmedabad,Delhi,35,Young Adult,Female,Electronics,Footwear,Prestige Cooker,68097,2,5,Card,3,Yes,1,Referral
OD1553,7/6/2025,July,C929,Pune,Rajasthan,29,Young Adult,Male,Home,Laptop,Prestige Cooker,42297,1,15,UPI,7,No,2,Organic
OD1554,7/7/2025,July,C890,Pune,West Bengal,26,Young Adult,Male,Home,Decor,Wall Clock,53972,2,20,UPI,3,No,4,Referral
OD1555,7/8/2025,July,C226,Jaipur,Tamil Nadu,27,Young Adult,Female,Home,Kitchen,Redmi Phone,20379,2,30,UPI,9,No,4,Email
OD1556,7/9/2025,July,C492,Ahmedabad,Gujarat,34,Young Adult,Female,Electronics,Decor,Boat Earphones,44938,3,20,COD,3,No,4,Email
OD1557,7/10/2025,July,C740,Nagpur,Telangana,55,Adult,Male,Fashion,Clothing,Boat Earphones,14807,2,40,COD,9,No,5,Referral
OD1558,7/11/2025,July,C157,Jaipur,Delhi,24,Young Adult,Female,Electronics,Furniture,Women Kurti,35580,2,20,NetBanking,5,No,1,Email
OD1559,7/12/2025,July,C733,Kolkata,Rajasthan,30,Young Adult,Female,Fashion,Kitchen,Women Kurti,50882,1,0,Card,2,No,5,Referral
OD1560,7/13/2025,July,C612,Bangalore,West Bengal,57,Senior,Male,Home,Mobile,Prestige Cooker,10336,1,5,UPI,6,No,5,Email
OD1561,7/14/2025,July,C850,Bangalore,Tamil Nadu,59,Senior,Female,Home,Accessories,Nike Shoes,52650,3,0,UPI,9,No,3,Organic
OD1562,7/15/2025,July,C901,Mumbai,Telangana,26,Young Adult,Male,Fashion,Furniture,Women Kurti,37323,1,30,UPI,9,No,1,Ads
OD1563,7/16/2025,July,C195,Hyderabad,Rajasthan,44,Adult,Female,Fashion,Mobile,Prestige Cooker,33572,1,10,UPI,3,No,4,Organic
OD1564,7/17/2025,July,C737,Bangalore,Rajasthan,19,Young Adult,Male,Electronics,Accessories,Office Chair,26798,3,30,COD,6,No,2,Organic
OD1565,7/18/2025,July,C217,Chennai,Telangana,22,Young Adult,Male,Home,Clothing,HP Laptop,59360,2,5,Card,8,No,4,Ads
OD1566,7/19/2025,July,C659,Mumbai,Maharashtra,46,Adult,Female,Electronics,Decor,HP Laptop,30562,3,15,Card,6,Yes,5,Email
OD1567,7/20/2025,July,C700,Bangalore,Maharashtra,54,Adult,Female,Electronics,Laptop,Boat Earphones,69952,1,20,NetBanking,5,No,1,Ads
OD1568,7/21/2025,July,C587,Hyderabad,West Bengal,55,Adult,Male,Electronics,Kitchen,Nike Shoes,68971,3,10,COD,9,Yes,1,Referral
OD1569,7/22/2025,July,C336,Pune,Tamil Nadu,36,Adult,Female,Home,Footwear,Wall Clock,15005,2,5,UPI,3,No,1,Ads
OD1570,7/23/2025,July,C984,Pune,Telangana,25,Young Adult,Male,Electronics,Kitchen,Redmi Phone,26525,3,0,Card,7,No,3,Organic
OD1571,7/24/2025,July,C996,Nagpur,West Bengal,18,Young Adult,Male,Electronics,Clothing,Women Kurti,28171,1,20,Card,6,Yes,4,Ads
OD1572,7/25/2025,July,C371,Jaipur,West Bengal,39,Adult,Male,Electronics,Mobile,Office Chair,38916,1,30,COD,3,No,3,Email
OD1573,7/26/2025,July,C288,Kolkata,Karnataka,34,Young Adult,Female,Electronics,Footwear,Prestige Cooker,52912,3,0,NetBanking,4,Yes,2,Organic
OD1574,7/27/2025,July,C803,Pune,Rajasthan,24,Young Adult,Male,Electronics,Laptop,Nike Shoes,65565,2,5,NetBanking,8,No,5,Referral
OD1575,7/28/2025,July,C546,Ahmedabad,Gujarat,42,Adult,Male,Electronics,Clothing,Boat Earphones,59712,3,5,UPI,7,No,3,Email
OD1576,7/29/2025,July,C680,Bangalore,Rajasthan,21,Young Adult,Female,Home,Footwear,Women Kurti,51470,2,30,NetBanking,4,No,3,Organic
OD1577,7/30/2025,July,C889,Ahmedabad,Maharashtra,53,Adult,Male,Electronics,Clothing,Nike Shoes,27780,2,10,Card,4,No,5,Referral
OD1578,7/31/2025,July,C960,Hyderabad,Tamil Nadu,23,Young Adult,Male,Fashion,Decor,Women Kurti,28590,3,30,NetBanking,6,Yes,1,Email
OD1579,8/1/2025,August,C346,Pune,Rajasthan,48,Adult,Male,Electronics,Clothing,Redmi Phone,50993,2,15,UPI,4,No,5,Referral
OD1580,8/2/2025,August,C175,Kolkata,Telangana,36,Adult,Male,Electronics,Laptop,Redmi Phone,19109,1,0,Card,5,Yes,4,Ads
OD1581,8/3/2025,August,C253,Hyderabad,West Bengal,56,Senior,Female,Home,Furniture,Wall Clock,1578,3,10,NetBanking,5,No,5,Ads
OD1582,8/4/2025,August,C755,Chennai,Telangana,44,Adult,Male,Home,Accessories,HP Laptop,47250,2,20,NetBanking,6,Yes,1,Referral
OD1583,8/5/2025,August,C534,Chennai,Karnataka,27,Young Adult,Male,Fashion,Footwear,Samsung Phone,55931,1,40,COD,3,No,5,Ads
OD1584,8/6/2025,August,C185,Ahmedabad,Tamil Nadu,43,Adult,Male,Fashion,Decor,Samsung Phone,31450,3,15,UPI,2,No,3,Referral
OD1585,8/7/2025,August,C796,Jaipur,West Bengal,36,Adult,Female,Home,Laptop,Women Kurti,60371,1,10,NetBanking,3,No,2,Email
OD1586,8/8/2025,August,C384,Mumbai,Telangana,56,Senior,Male,Home,Clothing,Wall Clock,7734,1,40,COD,3,No,3,Organic
OD1587,8/9/2025,August,C319,Jaipur,Maharashtra,20,Young Adult,Male,Electronics,Decor,Samsung Phone,63211,1,40,Card,3,No,2,Referral
OD1588,8/10/2025,August,C168,Nagpur,Gujarat,30,Young Adult,Male,Home,Laptop,Boat Earphones,21972,2,0,COD,3,Yes,5,Organic
OD1589,8/11/2025,August,C146,Jaipur,Karnataka,45,Adult,Female,Fashion,Furniture,Samsung Phone,68066,3,5,COD,7,Yes,4,Organic
OD1590,8/12/2025,August,C193,Nagpur,Tamil Nadu,37,Adult,Female,Electronics,Decor,Men T-Shirt,32729,3,20,NetBanking,2,No,5,Referral
OD1591,8/13/2025,August,C849,Nagpur,Karnataka,45,Adult,Male,Fashion,Decor,Prestige Cooker,69375,2,30,NetBanking,7,No,1,Ads
OD1592,8/14/2025,August,C552,Kolkata,Maharashtra,25,Young Adult,Male,Electronics,Accessories,Wall Clock,41143,3,0,NetBanking,4,No,5,Email
OD1593,8/15/2025,August,C303,Pune,Tamil Nadu,58,Senior,Female,Home,Kitchen,Boat Earphones,49163,1,15,COD,8,Yes,2,Organic
OD1594,8/16/2025,August,C317,Kolkata,Karnataka,56,Senior,Female,Fashion,Footwear,Nike Shoes,45702,3,40,Card,3,No,3,Email
OD1595,8/17/2025,August,C573,Nagpur,Delhi,18,Young Adult,Female,Electronics,Accessories,Boat Earphones,67176,2,15,UPI,8,Yes,4,Organic
OD1596,8/18/2025,August,C531,Hyderabad,Maharashtra,20,Young Adult,Male,Electronics,Mobile,HP Laptop,25924,1,40,COD,5,No,5,Referral
OD1597,8/19/2025,August,C440,Chennai,Maharashtra,30,Young Adult,Female,Home,Footwear,Nike Shoes,43313,2,5,NetBanking,6,No,5,Ads
OD1598,8/20/2025,August,C650,Nagpur,Maharashtra,45,Adult,Male,Home,Accessories,Office Chair,50145,1,5,UPI,6,Yes,3,Email
OD1599,8/21/2025,August,C711,Kolkata,Delhi,42,Adult,Male,Home,Clothing,Prestige Cooker,40383,1,20,Card,7,No,4,Organic
OD1600,8/22/2025,August,C388,Hyderabad,Delhi,50,Adult,Male,Fashion,Footwear,Prestige Cooker,69821,3,30,UPI,7,No,5,Referral
OD1601,8/23/2025,August,C353,Kolkata,Telangana,55,Adult,Male,Electronics,Footwear,Prestige Cooker,22149,1,20,NetBanking,5,No,5,Referral
OD1602,8/24/2025,August,C833,Jaipur,West Bengal,23,Young Adult,Male,Home,Laptop,Prestige Cooker,9689,2,5,COD,3,Yes,2,Organic
OD1603,8/25/2025,August,C456,Bangalore,Gujarat,49,Adult,Male,Fashion,Clothing,Women Kurti,38695,3,5,COD,8,No,2,Organic
OD1604,8/26/2025,August,C122,Ahmedabad,Karnataka,38,Adult,Male,Fashion,Mobile,Prestige Cooker,39948,2,15,NetBanking,9,No,1,Organic
OD1605,8/27/2025,August,C861,Mumbai,Telangana,33,Young Adult,Male,Fashion,Kitchen,Prestige Cooker,40160,1,5,COD,8,No,3,Ads
OD1606,8/28/2025,August,C621,Kolkata,Karnataka,38,Adult,Female,Home,Decor,Prestige Cooker,30208,2,10,NetBanking,2,No,4,Organic
OD1607,8/29/2025,August,C857,Mumbai,Gujarat,28,Young Adult,Male,Home,Furniture,Wall Clock,10442,2,40,COD,4,Yes,5,Organic
OD1608,8/30/2025,August,C936,Delhi,West Bengal,54,Adult,Female,Electronics,Accessories,Women Kurti,43739,1,0,COD,6,Yes,5,Ads
OD1609,8/31/2025,August,C199,Kolkata,Delhi,53,Adult,Male,Electronics,Laptop,Redmi Phone,46259,3,5,COD,4,No,1,Referral
OD1610,9/1/2025,September,C901,Bangalore,West Bengal,52,Adult,Male,Home,Accessories,Boat Earphones,21541,2,20,Card,2,Yes,5,Organic
OD1611,9/2/2025,September,C279,Mumbai,Delhi,36,Adult,Male,Fashion,Mobile,Boat Earphones,44393,1,30,Card,7,No,3,Email
OD1612,9/3/2025,September,C322,Nagpur,Gujarat,37,Adult,Male,Fashion,Decor,Nike Shoes,7368,3,40,NetBanking,8,No,1,Referral
OD1613,9/4/2025,September,C861,Kolkata,West Bengal,35,Young Adult,Female,Fashion,Mobile,Wall Clock,61577,3,40,Card,6,No,3,Email
OD1614,9/5/2025,September,C758,Pune,Telangana,58,Senior,Female,Electronics,Footwear,Men T-Shirt,57258,3,30,NetBanking,4,No,1,Organic
OD1615,9/6/2025,September,C541,Ahmedabad,Tamil Nadu,31,Young Adult,Male,Fashion,Furniture,Boat Earphones,44805,2,30,UPI,9,No,5,Ads
OD1616,9/7/2025,September,C707,Bangalore,Telangana,32,Young Adult,Male,Electronics,Mobile,Samsung Phone,55870,2,40,UPI,7,No,1,Ads
OD1617,9/8/2025,September,C868,Mumbai,Karnataka,48,Adult,Female,Electronics,Accessories,Men T-Shirt,21417,2,10,Card,2,Yes,2,Ads
OD1618,9/9/2025,September,C424,Bangalore,Telangana,18,Young Adult,Female,Fashion,Clothing,Prestige Cooker,28878,3,20,UPI,9,No,4,Organic
OD1619,9/10/2025,September,C615,Hyderabad,Gujarat,20,Young Adult,Female,Fashion,Clothing,Prestige Cooker,3461,2,10,UPI,4,No,5,Organic
OD1620,9/11/2025,September,C115,Ahmedabad,Maharashtra,33,Young Adult,Male,Home,Footwear,Women Kurti,14350,1,5,COD,9,No,4,Email
OD1621,9/12/2025,September,C891,Nagpur,Karnataka,40,Adult,Female,Home,Kitchen,Men T-Shirt,46246,2,0,COD,8,No,5,Ads
OD1622,9/13/2025,September,C435,Kolkata,West Bengal,28,Young Adult,Male,Fashion,Accessories,Samsung Phone,52848,2,30,NetBanking,3,Yes,4,Organic
OD1623,9/14/2025,September,C858,Kolkata,Karnataka,29,Young Adult,Male,Electronics,Accessories,Women Kurti,56855,3,20,UPI,9,No,2,Referral
OD1624,9/15/2025,September,C357,Kolkata,Tamil Nadu,27,Young Adult,Male,Electronics,Mobile,Nike Shoes,15244,2,30,NetBanking,7,No,4,Organic
OD1625,9/16/2025,September,C596,Ahmedabad,Delhi,49,Adult,Female,Electronics,Furniture,Men T-Shirt,6229,1,10,NetBanking,2,No,1,Organic
OD1626,9/17/2025,September,C995,Pune,West Bengal,33,Young Adult,Male,Electronics,Accessories,Wall Clock,14420,3,15,UPI,4,No,4,Referral
OD1627,9/18/2025,September,C259,Delhi,Rajasthan,25,Young Adult,Female,Electronics,Laptop,Prestige Cooker,19522,1,5,Card,8,No,5,Ads
OD1628,9/19/2025,September,C574,Chennai,Karnataka,55,Adult,Female,Home,Kitchen,Prestige Cooker,45848,3,0,UPI,3,No,3,Referral
OD1629,9/20/2025,September,C951,Jaipur,West Bengal,29,Young Adult,Male,Fashion,Mobile,HP Laptop,42478,3,5,COD,3,No,4,Ads
OD1630,9/21/2025,September,C763,Mumbai,West Bengal,41,Adult,Female,Home,Laptop,Women Kurti,23336,2,15,UPI,2,No,4,Referral
OD1631,9/22/2025,September,C789,Pune,West Bengal,45,Adult,Female,Electronics,Footwear,Redmi Phone,15496,1,0,Card,5,No,4,Email
OD1632,9/23/2025,September,C774,Nagpur,Delhi,25,Young Adult,Male,Electronics,Clothing,Redmi Phone,45538,3,15,NetBanking,8,Yes,5,Ads
OD1633,9/24/2025,September,C479,Mumbai,Rajasthan,45,Adult,Male,Electronics,Footwear,Women Kurti,21422,2,5,NetBanking,8,No,4,Organic
OD1634,9/25/2025,September,C644,Kolkata,Gujarat,53,Adult,Male,Electronics,Clothing,Wall Clock,9375,3,10,COD,6,No,5,Email
OD1635,9/26/2025,September,C790,Bangalore,Telangana,43,Adult,Male,Fashion,Footwear,Office Chair,61472,3,40,COD,2,No,5,Ads
OD1636,9/27/2025,September,C526,Nagpur,West Bengal,25,Young Adult,Female,Electronics,Accessories,Women Kurti,3386,3,5,COD,3,No,3,Ads
OD1637,9/28/2025,September,C712,Mumbai,Maharashtra,45,Adult,Female,Fashion,Laptop,Wall Clock,64222,3,5,NetBanking,3,No,1,Ads
OD1638,9/29/2025,September,C367,Kolkata,Gujarat,45,Adult,Female,Electronics,Clothing,Nike Shoes,42921,3,5,COD,9,Yes,5,Referral
OD1639,9/30/2025,September,C934,Mumbai,Tamil Nadu,54,Adult,Male,Fashion,Mobile,Prestige Cooker,51912,3,20,UPI,2,No,2,Ads
OD1640,10/1/2025,October,C676,Bangalore,Delhi,58,Senior,Male,Home,Laptop,Samsung Phone,3340,2,15,NetBanking,5,No,4,Organic
OD1641,10/2/2025,October,C516,Kolkata,Karnataka,53,Adult,Male,Electronics,Mobile,Office Chair,29255,3,15,Card,6,No,2,Ads
OD1642,10/3/2025,October,C267,Delhi,Delhi,44,Adult,Male,Fashion,Laptop,Men T-Shirt,10803,1,30,NetBanking,4,No,4,Organic
OD1643,10/4/2025,October,C941,Pune,Karnataka,34,Young Adult,Male,Home,Laptop,Office Chair,30840,2,15,UPI,2,Yes,3,Organic
OD1644,10/5/2025,October,C142,Hyderabad,Delhi,26,Young Adult,Male,Electronics,Footwear,Samsung Phone,5257,1,30,UPI,6,No,5,Organic
OD1645,10/6/2025,October,C655,Jaipur,Karnataka,50,Adult,Female,Electronics,Clothing,HP Laptop,17509,3,20,COD,8,No,1,Email
OD1646,10/7/2025,October,C384,Ahmedabad,West Bengal,37,Adult,Male,Electronics,Clothing,Prestige Cooker,61257,1,10,NetBanking,6,Yes,5,Organic
OD1647,10/8/2025,October,C496,Jaipur,Telangana,30,Young Adult,Female,Fashion,Furniture,Redmi Phone,32157,3,30,NetBanking,9,No,4,Referral
OD1648,10/9/2025,October,C111,Nagpur,Karnataka,45,Adult,Male,Fashion,Laptop,Wall Clock,49501,3,5,NetBanking,7,No,1,Ads
OD1649,10/10/2025,October,C706,Jaipur,Rajasthan,46,Adult,Male,Home,Accessories,Women Kurti,1874,2,10,Card,3,No,5,Referral
OD1650,10/11/2025,October,C401,Kolkata,Karnataka,30,Young Adult,Female,Fashion,Accessories,Women Kurti,22591,2,40,COD,9,No,1,Email
OD1651,10/12/2025,October,C997,Delhi,Maharashtra,52,Adult,Male,Fashion,Mobile,Redmi Phone,989,3,20,UPI,4,No,4,Ads
OD1652,10/13/2025,October,C352,Hyderabad,Karnataka,23,Young Adult,Male,Electronics,Mobile,Office Chair,4228,2,15,UPI,2,Yes,3,Organic
OD1653,10/14/2025,October,C598,Pune,Maharashtra,35,Young Adult,Male,Electronics,Footwear,Prestige Cooker,6473,1,30,COD,9,Yes,3,Ads
OD1654,10/15/2025,October,C853,Pune,Tamil Nadu,22,Young Adult,Female,Electronics,Laptop,Boat Earphones,21897,2,5,UPI,3,No,5,Email
OD1655,10/16/2025,October,C134,Bangalore,West Bengal,42,Adult,Male,Electronics,Mobile,Wall Clock,35149,2,0,UPI,7,No,2,Email
OD1656,10/17/2025,October,C826,Ahmedabad,Maharashtra,19,Young Adult,Female,Electronics,Mobile,Nike Shoes,21791,1,40,COD,9,No,4,Referral
OD1657,10/18/2025,October,C948,Mumbai,Telangana,27,Young Adult,Male,Electronics,Kitchen,Samsung Phone,3658,2,0,UPI,7,No,5,Ads
OD1658,10/19/2025,October,C189,Delhi,Gujarat,47,Adult,Male,Electronics,Laptop,Office Chair,63265,3,10,NetBanking,9,Yes,5,Ads
OD1659,10/20/2025,October,C875,Mumbai,West Bengal,22,Young Adult,Male,Home,Decor,Men T-Shirt,17564,1,15,Card,3,No,3,Ads
OD1660,10/21/2025,October,C704,Hyderabad,Maharashtra,50,Adult,Male,Home,Footwear,HP Laptop,22137,3,0,COD,5,Yes,1,Referral
OD1661,10/22/2025,October,C701,Jaipur,West Bengal,18,Young Adult,Female,Home,Mobile,Women Kurti,1572,1,10,Card,6,Yes,4,Email
OD1662,10/23/2025,October,C517,Pune,Rajasthan,35,Young Adult,Male,Home,Footwear,Office Chair,47010,3,20,UPI,2,No,1,Organic
OD1663,10/24/2025,October,C214,Hyderabad,West Bengal,49,Adult,Male,Electronics,Clothing,HP Laptop,29819,3,10,UPI,2,No,4,Ads
OD1664,10/25/2025,October,C716,Jaipur,West Bengal,28,Young Adult,Male,Home,Footwear,Samsung Phone,35423,2,40,NetBanking,2,No,2,Referral
OD1665,10/26/2025,October,C295,Pune,Tamil Nadu,38,Adult,Female,Electronics,Decor,Women Kurti,41233,3,10,COD,3,No,3,Referral
OD1666,10/27/2025,October,C925,Jaipur,Telangana,43,Adult,Female,Home,Accessories,Women Kurti,68615,2,40,UPI,8,Yes,2,Organic
OD1667,10/28/2025,October,C600,Ahmedabad,Delhi,42,Adult,Female,Fashion,Decor,Boat Earphones,40524,1,10,COD,5,Yes,5,Email
OD1668,10/29/2025,October,C725,Delhi,Delhi,39,Adult,Male,Home,Accessories,Office Chair,2658,3,5,COD,4,No,3,Ads
OD1669,10/30/2025,October,C592,Nagpur,Maharashtra,44,Adult,Male,Home,Footwear,Prestige Cooker,49439,3,10,COD,7,Yes,5,Ads
OD1670,10/31/2025,October,C174,Hyderabad,West Bengal,30,Young Adult,Female,Electronics,Accessories,Redmi Phone,15177,1,30,COD,3,No,2,Referral
OD1671,11/1/2025,November,C512,Hyderabad,Maharashtra,50,Adult,Female,Home,Clothing,Redmi Phone,61574,1,10,COD,8,Yes,4,Email
OD1672,11/2/2025,November,C475,Chennai,Tamil Nadu,51,Adult,Male,Fashion,Laptop,Nike Shoes,47703,3,5,Card,4,No,5,Ads
OD1673,11/3/2025,November,C519,Kolkata,Tamil Nadu,58,Senior,Female,Electronics,Accessories,Men T-Shirt,12520,1,5,NetBanking,7,Yes,1,Organic
OD1674,11/4/2025,November,C828,Ahmedabad,Karnataka,52,Adult,Male,Electronics,Accessories,HP Laptop,7271,2,20,COD,7,Yes,4,Email
OD1675,11/5/2025,November,C376,Ahmedabad,Rajasthan,18,Young Adult,Female,Home,Footwear,Office Chair,67662,1,40,Card,5,No,4,Email
OD1676,11/6/2025,November,C860,Mumbai,Tamil Nadu,38,Adult,Female,Electronics,Clothing,Wall Clock,23963,1,15,UPI,6,No,2,Referral
OD1677,11/7/2025,November,C775,Jaipur,Karnataka,23,Young Adult,Female,Electronics,Furniture,Men T-Shirt,51636,3,0,COD,2,Yes,2,Referral
OD1678,11/8/2025,November,C493,Kolkata,Telangana,45,Adult,Male,Electronics,Furniture,Boat Earphones,30731,2,0,UPI,9,No,3,Ads
OD1679,11/9/2025,November,C968,Delhi,Maharashtra,34,Young Adult,Female,Electronics,Furniture,Women Kurti,61996,1,10,COD,4,No,3,Referral
OD1680,11/10/2025,November,C556,Delhi,Gujarat,22,Young Adult,Female,Electronics,Furniture,Prestige Cooker,51947,2,20,Card,3,No,1,Email
OD1681,11/11/2025,November,C291,Ahmedabad,Telangana,48,Adult,Male,Electronics,Laptop,Office Chair,1400,2,10,Card,4,No,4,Ads
OD1682,11/12/2025,November,C838,Delhi,Tamil Nadu,22,Young Adult,Male,Fashion,Decor,Men T-Shirt,3380,2,0,Card,6,Yes,1,Ads
OD1683,11/13/2025,November,C788,Chennai,Telangana,55,Adult,Female,Home,Footwear,Men T-Shirt,30362,3,40,NetBanking,2,No,1,Email
OD1684,11/14/2025,November,C198,Hyderabad,Telangana,20,Young Adult,Male,Fashion,Footwear,Prestige Cooker,6121,1,40,UPI,4,No,2,Ads
OD1685,11/15/2025,November,C647,Bangalore,Rajasthan,40,Adult,Female,Electronics,Kitchen,Nike Shoes,1877,3,40,NetBanking,6,No,1,Organic
OD1686,11/16/2025,November,C195,Nagpur,Rajasthan,54,Adult,Male,Electronics,Clothing,HP Laptop,45700,1,5,COD,3,No,1,Organic
OD1687,11/17/2025,November,C763,Mumbai,Rajasthan,54,Adult,Female,Home,Furniture,HP Laptop,59750,1,15,UPI,5,No,5,Ads
OD1688,11/18/2025,November,C762,Jaipur,Telangana,27,Young Adult,Female,Fashion,Laptop,Men T-Shirt,39754,3,20,Card,8,No,3,Referral
OD1689,11/19/2025,November,C289,Nagpur,Tamil Nadu,27,Young Adult,Male,Home,Clothing,Samsung Phone,63711,2,5,UPI,7,No,3,Organic
OD1690,11/20/2025,November,C835,Jaipur,Gujarat,36,Adult,Male,Fashion,Furniture,Men T-Shirt,50709,2,15,Card,3,No,4,Ads
OD1691,11/21/2025,November,C136,Pune,West Bengal,34,Young Adult,Female,Electronics,Laptop,Men T-Shirt,22998,1,20,NetBanking,2,Yes,3,Organic
OD1692,11/22/2025,November,C879,Nagpur,Telangana,38,Adult,Male,Home,Clothing,Prestige Cooker,52127,3,20,NetBanking,7,No,4,Referral
OD1693,11/23/2025,November,C468,Bangalore,Karnataka,31,Young Adult,Male,Home,Footwear,Women Kurti,61859,2,0,Card,8,Yes,5,Email
OD1694,11/24/2025,November,C794,Ahmedabad,Tamil Nadu,26,Young Adult,Female,Electronics,Footwear,Prestige Cooker,5102,2,5,Card,3,No,3,Ads
OD1695,11/25/2025,November,C624,Chennai,Telangana,18,Young Adult,Male,Home,Decor,Office Chair,13131,1,20,COD,9,No,5,Ads
OD1696,11/26/2025,November,C378,Hyderabad,Gujarat,30,Young Adult,Male,Fashion,Mobile,Men T-Shirt,31106,1,30,NetBanking,3,No,3,Ads
OD1697,11/27/2025,November,C316,Hyderabad,West Bengal,21,Young Adult,Male,Fashion,Decor,HP Laptop,66255,3,40,NetBanking,3,No,3,Ads
OD1698,11/28/2025,November,C966,Chennai,Rajasthan,18,Young Adult,Female,Fashion,Accessories,Wall Clock,47493,1,20,COD,9,Yes,5,Ads
OD1699,11/29/2025,November,C972,Kolkata,Tamil Nadu,57,Senior,Female,Fashion,Decor,HP Laptop,63881,2,15,NetBanking,3,Yes,1,Ads
OD1700,11/30/2025,November,C897,Pune,Delhi,49,Adult,Female,Electronics,Furniture,Redmi Phone,56843,2,0,Card,7,No,1,Referral
OD1701,12/1/2025,December,C372,Jaipur,West Bengal,51,Adult,Male,Home,Kitchen,Nike Shoes,54274,2,10,UPI,2,Yes,1,Email
OD1702,12/2/2025,December,C980,Bangalore,Karnataka,45,Adult,Female,Fashion,Clothing,Boat Earphones,7848,2,40,UPI,8,No,1,Referral
OD1703,12/3/2025,December,C161,Delhi,Telangana,48,Adult,Male,Electronics,Kitchen,Office Chair,27963,3,0,NetBanking,6,No,3,Referral
OD1704,12/4/2025,December,C695,Nagpur,Gujarat,25,Young Adult,Male,Home,Mobile,Office Chair,43123,3,10,COD,4,No,2,Email
OD1705,12/5/2025,December,C979,Pune,Delhi,56,Senior,Male,Home,Accessories,Nike Shoes,37843,1,5,Card,9,No,5,Referral
OD1706,12/6/2025,December,C828,Nagpur,Gujarat,43,Adult,Female,Electronics,Clothing,Wall Clock,24798,1,5,UPI,5,No,2,Organic
OD1707,12/7/2025,December,C441,Bangalore,Delhi,51,Adult,Male,Electronics,Laptop,Boat Earphones,48474,1,20,Card,9,No,2,Referral
OD1708,12/8/2025,December,C496,Mumbai,Tamil Nadu,20,Young Adult,Male,Fashion,Furniture,Women Kurti,1961,3,30,NetBanking,8,No,4,Ads
OD1709,12/9/2025,December,C798,Mumbai,Delhi,29,Young Adult,Female,Home,Accessories,Men T-Shirt,41080,2,5,NetBanking,4,No,1,Organic
OD1710,12/10/2025,December,C118,Pune,Karnataka,18,Young Adult,Male,Home,Footwear,Boat Earphones,14674,1,20,UPI,4,No,3,Organic
OD1711,12/11/2025,December,C276,Ahmedabad,Karnataka,22,Young Adult,Female,Electronics,Mobile,Wall Clock,6690,2,40,NetBanking,5,Yes,1,Email
OD1712,12/12/2025,December,C711,Bangalore,Maharashtra,47,Adult,Male,Home,Accessories,Samsung Phone,67036,1,0,COD,8,Yes,1,Referral
OD1713,12/13/2025,December,C495,Bangalore,Karnataka,47,Adult,Male,Fashion,Furniture,Redmi Phone,48144,1,5,NetBanking,7,No,2,Referral
OD1714,12/14/2025,December,C544,Chennai,West Bengal,34,Young Adult,Male,Home,Decor,Boat Earphones,23782,1,0,NetBanking,2,No,4,Organic
OD1715,12/15/2025,December,C332,Ahmedabad,Delhi,40,Adult,Male,Electronics,Accessories,Boat Earphones,59622,1,0,NetBanking,5,No,1,Referral
OD1716,12/16/2025,December,C175,Jaipur,Karnataka,32,Young Adult,Female,Electronics,Decor,Redmi Phone,30523,1,30,Card,2,No,5,Referral
OD1717,12/17/2025,December,C364,Jaipur,Tamil Nadu,54,Adult,Male,Fashion,Furniture,Men T-Shirt,50129,2,5,Card,7,No,5,Email
